GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
eu.supersede.if.api,eu.supersede.integration.api.monitoring.manager.types,DiskMonitorConfiguration,0,32,0,2,0,12,0,8,0,7
eu.supersede.if.api,eu.supersede.integration.api.monitoring.manager.types,HttpMonitorConfigurationFile,0,45,0,2,0,18,0,12,0,11
eu.supersede.if.api,eu.supersede.integration.api.monitoring.manager.types,MonitorConfiguration,0,10,0,0,0,4,0,3,0,3
eu.supersede.if.api,eu.supersede.integration.api.monitoring.manager.types,MonitorType,0,44,0,0,0,2,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.monitoring.manager.types,MarketPlaceMonitorConfiguration,0,3,0,0,0,1,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.monitoring.manager.types,Instruction,0,23,0,0,0,10,0,5,0,5
eu.supersede.if.api,eu.supersede.integration.api.monitoring.manager.types,AppStoreMonitorConfiguration,0,10,0,0,0,4,0,3,0,3
eu.supersede.if.api,eu.supersede.integration.api.monitoring.manager.types,MonitorSpecificConfiguration,0,38,0,0,0,16,0,11,0,11
eu.supersede.if.api,eu.supersede.integration.api.monitoring.manager.types,HttpMonitorConfiguration,0,17,0,0,0,7,0,5,0,5
eu.supersede.if.api,eu.supersede.integration.api.monitoring.manager.types,TwitterMonitorConfiguration,0,24,0,2,0,9,0,6,0,5
eu.supersede.if.api,eu.supersede.integration.api.replan.controller.types,Project,0,44,0,2,0,17,0,10,0,9
eu.supersede.if.api,eu.supersede.integration.api.replan.controller.types,ReplanIdentifiableObject,0,10,0,0,0,4,0,3,0,3
eu.supersede.if.api,eu.supersede.integration.api.replan.controller.types,Priority,0,79,0,0,0,7,0,4,0,4
eu.supersede.if.api,eu.supersede.integration.api.replan.controller.types,FeatureStatus,0,38,0,0,0,3,0,2,0,2
eu.supersede.if.api,eu.supersede.integration.api.replan.controller.types,Job,8,59,0,2,4,23,2,16,2,15
eu.supersede.if.api,eu.supersede.integration.api.replan.controller.types,Property,0,24,0,0,0,10,0,7,0,7
eu.supersede.if.api,eu.supersede.integration.api.replan.controller.types,Skill,0,3,0,0,0,1,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.replan.controller.types,Plan,0,66,0,4,0,25,0,15,0,13
eu.supersede.if.api,eu.supersede.integration.api.replan.controller.types,Resource,0,30,0,2,0,11,0,6,0,5
eu.supersede.if.api,eu.supersede.integration.api.replan.controller.types,ReplanBaseObject,0,17,0,0,0,7,0,5,0,5
eu.supersede.if.api,eu.supersede.integration.api.replan.controller.types,AddFeaturesForProjectPayload,0,50,0,4,0,17,0,9,0,7
eu.supersede.if.api,eu.supersede.integration.api.replan.controller.types,FeatureWP3,0,84,0,6,0,29,0,16,0,13
eu.supersede.if.api,eu.supersede.integration.api.replan.controller.types,Release,0,37,0,2,0,14,0,8,0,7
eu.supersede.if.api,eu.supersede.integration.api.replan.controller.types,SoftDependencyType,0,48,0,0,0,6,0,3,0,3
eu.supersede.if.api,eu.supersede.integration.api.replan.controller.types,Constraint,0,24,0,0,0,10,0,7,0,7
eu.supersede.if.api,eu.supersede.integration.api.replan.controller.types,SoftDependency,0,17,0,0,0,7,0,5,0,5
eu.supersede.if.api,eu.supersede.integration.api.replan.controller.types,Feature,0,78,0,4,0,29,0,17,0,15
eu.supersede.if.api,eu.supersede.integration.api.replan.controller.types,Format,0,59,0,0,0,6,0,3,0,3
eu.supersede.if.api,eu.supersede.integration.properties,IntegrationProperty,58,102,5,7,10,27,6,10,2,8
eu.supersede.if.api,eu.supersede.integration.api.proxy,IFServiceProxy,1303,1410,44,34,209,271,41,37,4,35
eu.supersede.if.api,eu.supersede.integration.api.monitoring.manager.proxies,MonitorManagerProxy,65,181,14,2,12,29,8,7,0,7
eu.supersede.if.api,eu.supersede.integration.api.feedback.proxies,FeedbackOrchestratorProxy,1672,2420,4,4,153,229,35,46,31,46
eu.supersede.if.api,eu.supersede.integration.api.feedback.proxies,FeedbackRepositoryProxy,61,693,4,10,7,91,5,15,1,12
eu.supersede.if.api,eu.supersede.integration.api.feedback.proxies,FeedbackRepositoryProxy.new ByteArrayResource() {...},0,9,0,0,0,2,0,2,0,2
eu.supersede.if.api,eu.supersede.integration.api.feedback.proxies,FeedbackRepositoryProxy.new ByteArrayResource() {...},0,9,0,0,0,2,0,2,0,2
eu.supersede.if.api,eu.supersede.integration.api.feedback.proxies,FeedbackRepositoryProxy.new ByteArrayResource() {...},0,9,0,0,0,2,0,2,0,2
eu.supersede.if.api,eu.supersede.integration.api.feedback.proxies,FeedbackRepositoryProxy.new ByteArrayResource() {...},0,9,0,0,0,2,0,2,0,2
eu.supersede.if.api,eu.supersede.integration.api.dm.types,Condition,0,24,0,0,0,9,0,5,0,5
eu.supersede.if.api,eu.supersede.integration.api.dm.types,UserRequest,0,96,0,0,0,39,0,20,0,20
eu.supersede.if.api,eu.supersede.integration.api.dm.types,Operator,0,64,0,0,0,2,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.dm.types,Alert,0,66,0,0,0,27,0,14,0,14
eu.supersede.if.api,eu.supersede.integration.api.dm.types,FeatureConfiguration,0,16,0,0,0,8,0,4,0,4
eu.supersede.if.api,eu.supersede.integration.api.dm.types,DataID,0,14,0,0,0,2,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.dm.types,RequestClassification,0,44,0,0,0,2,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.pubsub,TopicSubscriber,165,71,11,1,38,19,12,4,6,4
eu.supersede.if.api,eu.supersede.integration.api.pubsub,TopicPublisher,0,81,1,1,0,19,1,4,0,4
eu.supersede.if.api,eu.supersede.integration.api.pubsub,TopicSubscriber.TextMessageListener,30,0,0,0,6,0,2,0,2,0
eu.supersede.if.api,eu.supersede.integration.api.pubsub,SubscriptionTopic,6,42,0,0,2,8,2,3,2,3
eu.supersede.if.api,eu.supersede.integration.api.pubsub,TopicMessageAgent,21,149,0,2,7,33,0,6,0,5
eu.supersede.if.api,eu.supersede.integration.api.monitoring.orchestrator.types,MonitorType,0,24,0,0,0,10,0,7,0,7
eu.supersede.if.api,eu.supersede.integration.api.monitoring.orchestrator.types,MonitorTool,0,38,0,0,0,16,0,11,0,11
eu.supersede.if.api,eu.supersede.integration.api.monitoring.orchestrator.types,MonitorConfiguration,0,178,0,0,0,49,0,30,0,30
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,AttributeAction,0,54,0,0,0,2,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,Tenant,0,73,0,0,0,7,0,4,0,4
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,AttachedValue,0,26,0,0,0,12,0,6,0,6
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,AdaptationMode,0,52,0,2,0,10,0,5,0,4
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,GenericModel,0,78,0,0,0,32,0,21,0,21
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,PatternModel,0,3,0,0,0,1,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,Status,0,34,0,0,0,4,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,IModel,0,195,0,16,0,45,0,13,0,5
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,ModelUpdateMetadata,0,24,0,0,0,10,0,7,0,7
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,FeatureAction,0,24,0,0,0,2,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,TypedModelId,0,28,0,0,0,13,0,7,0,7
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,ActionOnFeature,0,26,0,0,0,11,0,6,0,6
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,ModelMetadata,0,24,0,0,0,10,0,7,0,7
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,ModelSystem,0,276,0,0,0,29,0,5,0,5
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,Operator,0,64,0,0,0,2,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,ProfileModel,0,3,0,0,0,1,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,DataID,0,26,0,0,0,11,0,6,0,6
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,FeatureConfiguration,0,10,0,0,0,4,0,3,0,3
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,Alert,0,86,0,0,0,35,0,18,0,18
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,VariantModel,0,3,0,0,0,1,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,FeatureModel,0,3,0,0,0,1,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,ModelType,0,134,0,0,0,19,0,7,0,7
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,BaseModel,0,10,0,0,0,4,0,3,0,3
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,AdaptabilityModel,0,10,0,0,0,4,0,3,0,3
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,ActionOnAttribute,0,36,0,0,0,15,0,8,0,8
eu.supersede.if.api,eu.supersede.integration.api.adaptation.types,Condition,0,36,0,0,0,15,0,8,0,8
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types.serialization,ParameterDeserializer.new TypeReference() {...},0,6,0,0,0,1,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types.serialization,ParameterDeserializer.new TypeReference() {...},0,6,0,0,0,1,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types.serialization,ParameterSerializer,50,147,8,20,15,35,7,11,0,4
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types.serialization,ParameterValueSerializer,8,17,1,3,2,5,1,3,0,2
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types.serialization,ParameterDefaultSerializer,0,15,0,0,0,5,0,2,0,2
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types.serialization,ParameterValueDeserializer,12,8,3,1,1,3,2,2,0,2
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types.serialization,ParameterDeserializer,14,127,7,11,2,19,7,5,0,3
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types.serialization,ParameterSerializerModifier,0,14,0,2,0,4,0,3,0,2
eu.supersede.if.api,eu.supersede.integration.api.pubsub.adaptation,AdaptationSubscriber,41,16,4,0,17,7,8,3,6,3
eu.supersede.if.api,eu.supersede.integration.api.pubsub.adaptation,AdaptationAlertMessageListener,7,50,0,2,2,11,0,5,0,4
eu.supersede.if.api,eu.supersede.integration.api.pubsub.adaptation,AdaptationPublisher,10,74,1,1,2,18,2,3,1,3
eu.supersede.if.api,eu.supersede.integration.api.analysis.proxies,DataProviderProxy,207,0,4,0,39,0,8,0,6,0
eu.supersede.if.api,eu.supersede.integration.api.analysis.proxies,KafkaClient,45,0,2,0,12,0,4,0,3,0
eu.supersede.if.api,eu.supersede.integration.api.pubsub.evolution,EvolutionAlertMessageListener,7,63,0,2,2,12,0,5,0,4
eu.supersede.if.api,eu.supersede.integration.api.pubsub.evolution,EvolutionSubscriber,41,16,4,0,17,7,8,3,6,3
eu.supersede.if.api,eu.supersede.integration.api.pubsub.evolution,EvolutionPublisher,10,75,1,1,2,18,2,3,1,3
eu.supersede.if.api,eu.supersede.integration.api.monitoring.orchestrator.proxies,MonitoringOrchestratorProxy,257,339,1,1,27,41,5,10,4,10
eu.supersede.if.api,eu.supersede.integration.api.replan.optimizer.proxies,ReplanOptimizerProxy,0,50,0,0,0,7,0,3,0,3
eu.supersede.if.api,eu.supersede.integration.api.replan.optimizer.proxies,ReplanOptimizerProxy.new ArrayList() {...},0,10,0,0,0,1,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.analysis.types,MonitoringParams,0,56,0,0,0,23,0,14,0,14
eu.supersede.if.api,eu.supersede.integration.api.analysis.types,MonitoringData,0,53,0,0,0,22,0,11,0,11
eu.supersede.if.api,eu.supersede.integration.api.monitoring.monitors.proxies,TwitterMonitorConfigurationResponse,6,10,0,0,3,5,1,3,1,3
eu.supersede.if.api,eu.supersede.integration.api.monitoring.monitors.proxies,GooglePlayMonitorConfigurationRequest,7,21,0,0,4,8,2,5,2,5
eu.supersede.if.api,eu.supersede.integration.api.monitoring.monitors.proxies,HttpMonitorConfigurationRequest,23,55,0,0,3,13,3,5,3,5
eu.supersede.if.api,eu.supersede.integration.api.monitoring.monitors.proxies,GooglePlayMonitorConfigurationResponse,6,10,0,0,3,5,1,3,1,3
eu.supersede.if.api,eu.supersede.integration.api.monitoring.monitors.proxies,DiskMonitorConfigurationRequest,90,0,0,0,18,0,8,0,8,0
eu.supersede.if.api,eu.supersede.integration.api.monitoring.monitors.proxies,DiskMonitorConfigurationResponse,16,0,0,0,8,0,4,0,4,0
eu.supersede.if.api,eu.supersede.integration.api.monitoring.monitors.proxies,TwitterMonitorConfigurationRequest,7,86,0,0,4,16,2,8,2,8
eu.supersede.if.api,eu.supersede.integration.api.monitoring.monitors.proxies,MonitorProxy.new ArrayList() {...},0,14,0,0,0,1,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.monitoring.monitors.proxies,MonitorProxy,81,268,22,10,12,37,16,6,0,6
eu.supersede.if.api,eu.supersede.integration.api.monitoring.monitors.proxies,AppStoreMonitorConfigurationRequest,7,21,0,0,4,8,2,5,2,5
eu.supersede.if.api,eu.supersede.integration.api.monitoring.monitors.proxies,HttpMonitorProxy,31,49,0,0,7,13,2,5,2,5
eu.supersede.if.api,eu.supersede.integration.api.monitoring.monitors.proxies,HttpMonitorConfigurationFileRequest,3,89,0,0,2,16,1,7,1,7
eu.supersede.if.api,eu.supersede.integration.api.monitoring.monitors.proxies,ConfigurationFileHttpMonitorProxy,13,21,0,0,3,7,1,3,1,3
eu.supersede.if.api,eu.supersede.integration.api.monitoring.monitors.proxies,HttpMonitorConfigurationFileResponse,6,10,0,0,3,5,1,3,1,3
eu.supersede.if.api,eu.supersede.integration.api.monitoring.monitors.proxies,TwitterMonitorProxy,0,44,0,0,0,12,0,5,0,5
eu.supersede.if.api,eu.supersede.integration.api.monitoring.monitors.proxies,AppStoreMonitorProxy,0,35,0,0,0,9,0,5,0,5
eu.supersede.if.api,eu.supersede.integration.api.monitoring.monitors.proxies,GooglePlayMonitorProxy,0,35,0,0,0,9,0,5,0,5
eu.supersede.if.api,eu.supersede.integration.api.monitoring.monitors.proxies,AppStoreMonitorConfigurationResponse,6,10,0,0,3,5,1,3,1,3
eu.supersede.if.api,eu.supersede.integration.api.monitoring.monitors.proxies,HttpMonitorConfigurationResponse,6,10,0,0,3,5,1,3,1,3
eu.supersede.if.api,eu.supersede.integration.api.monitoring.monitors.proxies,DiskMonitorProxy,44,0,0,0,12,0,5,0,5,0
eu.supersede.if.api,eu.supersede.integration.api.adaptation.dashboad.types,Adaptation,1,71,2,4,1,27,2,15,0,14
eu.supersede.if.api,eu.supersede.integration.api.adaptation.dashboad.types,Enactment,0,38,0,0,0,16,0,11,0,11
eu.supersede.if.api,eu.supersede.integration.api.adaptation.dashboad.types,Action,0,45,0,0,0,19,0,13,0,13
eu.supersede.if.api,eu.supersede.integration.api.json,JsonUtils,33,21,0,0,11,5,2,3,2,3
eu.supersede.if.api,eu.supersede.integration.api.json,CustomJsonTimestampSerializer,24,0,0,0,7,0,2,0,2,0
eu.supersede.if.api,eu.supersede.integration.api.json,NillableObjectJsonDeserializer,0,42,2,6,0,11,2,5,0,3
eu.supersede.if.api,eu.supersede.integration.api.json,ReplanFeatureReleaseJsonDeserializer,0,35,0,2,0,11,0,4,0,3
eu.supersede.if.api,eu.supersede.integration.api.json,LabelArrayJsonDeserializer,28,13,6,0,7,5,4,2,1,2
eu.supersede.if.api,eu.supersede.integration.api.json,ModelRepositoryJsonDateSerializer,0,16,0,0,0,5,0,2,0,2
eu.supersede.if.api,eu.supersede.integration.api.json,EnactmentCompletionTimeJsonSerializer,0,16,0,0,0,5,0,2,0,2
eu.supersede.if.api,eu.supersede.integration.api.json,ModelRepositoryJsonTimeStampSerializer,0,16,0,0,0,5,0,2,0,2
eu.supersede.if.api,eu.supersede.integration.api.json,CustomJsonTimestampDeserializer,43,11,2,0,10,2,3,1,2,1
eu.supersede.if.api,eu.supersede.integration.api.json,ProfileArrayJsonDeserializer,0,41,2,4,0,12,2,4,0,3
eu.supersede.if.api,eu.supersede.integration.api.json,CustomJsonDateDeserializer,0,67,0,2,0,11,0,5,0,4
eu.supersede.if.api,eu.supersede.integration.api.json,NotificationArrayJsonDeserializer,28,13,6,0,7,5,4,2,1,2
eu.supersede.if.api,eu.supersede.integration.api.json,AdaptationTimeJsonSerializer,0,16,0,0,0,5,0,2,0,2
eu.supersede.if.api,eu.supersede.integration.api.json,CustomJsonDateSerializer,0,16,0,0,0,5,0,2,0,2
eu.supersede.if.api,eu.supersede.integration.api.fe,FrontendSession,0,24,0,0,0,10,0,7,0,7
eu.supersede.if.api,eu.supersede.integration.api.fe,FrontendAuthentication,31,321,2,2,9,48,3,9,1,9
eu.supersede.if.api,eu.supersede.integration.api.fe,IFErrorHandler,26,43,3,3,6,8,3,4,1,3
eu.supersede.if.api,eu.supersede.integration.api.fe,AuthenticationException,4,0,0,0,2,0,1,0,1,0
eu.supersede.if.api,eu.supersede.integration.api.mail.types,Email,0,101,0,0,0,24,0,14,0,14
eu.supersede.if.api,eu.supersede.integration.api.replan.optimizer.types,NextReleaseProblem,0,61,0,4,0,23,0,15,0,13
eu.supersede.if.api,eu.supersede.integration.api.replan.optimizer.types,Feature,0,64,0,4,0,23,0,13,0,11
eu.supersede.if.api,eu.supersede.integration.api.replan.optimizer.types,Skill,0,10,0,0,0,4,0,3,0,3
eu.supersede.if.api,eu.supersede.integration.api.replan.optimizer.types,Resource,0,37,0,2,0,14,0,8,0,7
eu.supersede.if.api,eu.supersede.integration.api.replan.optimizer.types,PlanningSolution,0,18,0,2,0,6,0,4,0,3
eu.supersede.if.api,eu.supersede.integration.api.replan.optimizer.types,Priority,0,17,0,0,0,7,0,5,0,5
eu.supersede.if.api,eu.supersede.integration.api.replan.optimizer.types,PlannedFeature,0,38,0,0,0,16,0,11,0,11
eu.supersede.if.api,eu.supersede.integration.api.replan.optimizer.types,AlgorithmType,0,90,0,6,0,13,0,9,0,4
eu.supersede.if.api,eu.supersede.integration.api.replan.optimizer.types,AlgorithmParameters,0,38,0,0,0,16,0,11,0,11
eu.supersede.if.api,eu.supersede.integration.api.mdm.proxies,MetadataManagementProxy.new ArrayList() {...},0,10,0,0,0,1,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.mdm.proxies,MetadataManagementProxy.new ByteArrayResource() {...},0,15,0,0,0,2,0,2,0,2
eu.supersede.if.api,eu.supersede.integration.api.mdm.proxies,MetadataManagementProxy.new ArrayList() {...},0,10,0,0,0,1,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.mdm.proxies,MetadataManagementProxy.new ArrayList() {...},10,0,0,0,1,0,1,0,1,0
eu.supersede.if.api,eu.supersede.integration.api.mdm.proxies,MetadataManagementProxy,205,233,1,1,22,32,7,7,6,7
eu.supersede.if.api,eu.supersede.integration.api.replan.controller.proxies,ReplanControllerProxy,2089,1926,26,12,225,206,56,41,39,39
eu.supersede.if.api,eu.supersede.integration.rest.client,IFMessageClient,477,495,0,0,75,94,15,23,15,23
eu.supersede.if.api,eu.supersede.integration.api.datastore.fe.types,User,0,59,0,0,0,25,0,17,0,17
eu.supersede.if.api,eu.supersede.integration.api.datastore.fe.types,Notification,4,48,0,0,2,20,1,14,1,14
eu.supersede.if.api,eu.supersede.integration.api.datastore.fe.types,NotificationsCollection,0,26,0,0,0,9,0,4,0,4
eu.supersede.if.api,eu.supersede.integration.api.datastore.fe.types,Profile,0,24,0,0,0,10,0,7,0,7
eu.supersede.if.api,eu.supersede.integration.api.datastore.fe.types,Label,0,24,0,0,0,10,0,7,0,7
eu.supersede.if.api,eu.supersede.integration.api.datastore.fe.types,LabelsCollection,0,26,0,0,0,9,0,4,0,4
eu.supersede.if.api,eu.supersede.integration.api.security.types,AuthorizationToken,0,31,0,0,0,13,0,9,0,9
eu.supersede.if.api,eu.supersede.integration.api.security.types,User,0,376,0,21,0,88,0,46,0,31
eu.supersede.if.api,eu.supersede.integration.api.security.types,Role,0,128,0,10,0,33,0,17,0,12
eu.supersede.if.api,eu.supersede.integration.api.replan.optimizer_v2.types,PlanningSolution,0,18,0,2,0,6,0,4,0,3
eu.supersede.if.api,eu.supersede.integration.api.replan.optimizer_v2.types,Skill,0,10,0,0,0,4,0,3,0,3
eu.supersede.if.api,eu.supersede.integration.api.replan.optimizer_v2.types,Priority,0,17,0,0,0,7,0,5,0,5
eu.supersede.if.api,eu.supersede.integration.api.replan.optimizer_v2.types,AlgorithmType,0,90,0,6,0,13,0,9,0,4
eu.supersede.if.api,eu.supersede.integration.api.replan.optimizer_v2.types,Feature,0,64,0,4,0,23,0,13,0,11
eu.supersede.if.api,eu.supersede.integration.api.replan.optimizer_v2.types,Resource,0,37,0,2,0,14,0,8,0,7
eu.supersede.if.api,eu.supersede.integration.api.replan.optimizer_v2.types,NextReleaseProblem,0,61,0,4,0,23,0,15,0,13
eu.supersede.if.api,eu.supersede.integration.api.replan.optimizer_v2.types,PlannedFeature,0,38,0,0,0,16,0,11,0,11
eu.supersede.if.api,eu.supersede.integration.api.replan.optimizer_v2.types,AlgorithmParameters,0,38,0,0,0,16,0,11,0,11
eu.supersede.if.api,eu.supersede.integration.api.mdm.types,CER_Rule,0,83,0,6,0,31,0,20,0,17
eu.supersede.if.api,eu.supersede.integration.api.mdm.types,Attribute,0,17,0,0,0,7,0,5,0,5
eu.supersede.if.api,eu.supersede.integration.api.mdm.types,Parameter,0,17,0,0,0,7,0,5,0,5
eu.supersede.if.api,eu.supersede.integration.api.mdm.types,OperatorTypes,0,169,0,0,0,19,0,3,0,3
eu.supersede.if.api,eu.supersede.integration.api.mdm.types,KafkaTopic,0,10,0,0,0,4,0,3,0,3
eu.supersede.if.api,eu.supersede.integration.api.mdm.types,Release,0,66,0,0,0,28,0,19,0,19
eu.supersede.if.api,eu.supersede.integration.api.mdm.types,ActionParameter,0,17,0,0,0,7,0,5,0,5
eu.supersede.if.api,eu.supersede.integration.api.mdm.types,Feedback,0,16,0,0,0,8,0,4,0,4
eu.supersede.if.api,eu.supersede.integration.api.mdm.types,FeedbackClassification,0,17,0,0,0,7,0,5,0,5
eu.supersede.if.api,eu.supersede.integration.api.mdm.types,ActionTypes,0,70,0,0,0,10,0,3,0,3
eu.supersede.if.api,eu.supersede.integration.api.mdm.types,Event,0,95,0,2,0,39,0,26,0,25
eu.supersede.if.api,eu.supersede.integration.api.mdm.types,Filter,0,31,0,0,0,13,0,9,0,9
eu.supersede.if.api,eu.supersede.integration.api.mdm.types,PredicatesTypes,0,59,0,0,0,9,0,3,0,3
eu.supersede.if.api,eu.supersede.integration.api.mdm.types,Condition,0,31,0,0,0,13,0,9,0,9
eu.supersede.if.api,eu.supersede.integration.api.mdm.types,ECA_Rule,0,132,0,6,0,52,0,34,0,31
eu.supersede.if.api,eu.supersede.integration.api.tenants,IFTenantsManager,64,101,9,5,19,26,9,3,2,3
eu.supersede.if.api,eu.supersede.integration.api.replan.controller.exception,ReplanControllerException,4,0,0,0,2,0,1,0,1,0
eu.supersede.if.api,eu.supersede.integration.api.replan.controller.exception,ReplanControllerDuplicatedIdException,4,0,0,0,2,0,1,0,1,0
eu.supersede.if.api,eu.supersede.integration.api.datastore.util,PasswordCrypt,24,161,0,6,8,38,1,10,1,7
eu.supersede.if.api,eu.supersede.integration.api.adaptation.dashboard.proxies,AdaptationDashboardProxy,0,297,0,0,0,34,0,10,0,10
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types,OrchestratorItem,0,17,0,0,0,7,0,5,0,5
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types,User,0,53,0,0,0,23,0,12,0,12
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types,ApiUserPermission,0,43,0,0,0,19,0,10,0,10
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types,Configuration,2,445,3,23,0,120,3,51,0,41
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types,ApiUser,0,245,0,8,0,62,0,34,0,30
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types,TriggerType,0,24,0,0,0,3,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types,MechanismType,0,74,0,0,0,8,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types,Message,0,16,0,0,0,7,0,4,0,4
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types,MonitorTool,0,53,0,0,0,23,0,12,0,12
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types,ApiUserApiUserRole,0,27,0,0,0,12,0,6,0,6
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types,ApiUserRole,0,33,0,0,0,7,0,2,0,2
